player_name,score,duration,level
BOT,9157,120.7404477596283,18
BOT,2669,40.29351091384888,6
BOT,1507,6.752671957015991,1
BOT,1266,6.752671957015991,1
BOT,723,13.917903661727905,2
BOT,358,6.818031311035156,1
BOT,285,4.906933546066284,1
BOT,78,-2.297161102294922,1
BOT,60,6.752671957015991,1
